stop_id,stop_name,stop_code,stop_lat,stop_lon,location_type,stop_url
3543,"Valladolid Y Rafael Eguren","3543",-34.864362,-56.15917,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3543"
3544,"Jaime Roldos Y Pons - M De Salas","3544",-34.860245,-56.154863,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3544"
3545,"Jaime Roldos Y Pons - M De Salas","3545",-34.860001,-56.154792,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3545"
3546,"Jaime Roldos Y Pons - Ing Jose Serrato","3546",-34.857858,-56.153417,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3546"
3547,"Jaime Roldos Y Pons - Ing Jose Serrato","3547",-34.85733,-56.153276,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3547"
3548,"Jaime Roldos Y Pons - Berlin","3548",-34.855982,-56.153001,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3548"
3550,"Londres - Jaime Roldos Y Pons","3550",-34.855236,-56.15239,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3550"
3551,"Pablo Perez - Minuanes","3551",-34.850658,-56.152499,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3551"
3552,"Pablo Perez - Minuanes","3552",-34.850904,-56.15262,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3552"
3553,"Pablo Perez - Callao","3553",-34.853181,-56.154124,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3553"
3554,"Pablo Perez - Callao","3554",-34.85349,-56.154138,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3554"
3555,"Robinson Y Pablo Perez","3555",-34.855897,-56.154445,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3555"
3556,"Robinson - Bruselas","3556",-34.854429,-56.158052,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3556"
3557,"Robinson - Av Gral Flores","3557",-34.853328,-56.160731,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3557"
3558,"Ing Jose Serrato Y Bruselas","3558",-34.855167,-56.159249,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3558"
3559,"Ing Jose Serrato - Cnel Guillermo Muñoz","3559",-34.856553,-56.155808,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3559"
3560,"Ing Jose Serrato - Jaime Roldos Y Pons","3560",-34.857503,-56.153445,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3560"
3561,"Ing Jose Serrato Y San Gabriel","3561",-34.859711,-56.152706,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3561"
3562,"Ing Jose Serrato - Av Damaso Antonio Larrañaga","3562",-34.861552,-56.151821,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3562"
3563,"Ing Jose Serrato - Av Jose Pedro Varela","3563",-34.862866,-56.15087,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3563"
3564,"Ing Jose Serrato - Psje Juan Ramon Jimenez","3564",-34.864038,-56.149911,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3564"
3565,"Ing Jose Serrato - Algarrobo","3565",-34.865297,-56.148863,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3565"
3566,"Ing Jose Serrato - Tomas Claramunt","3566",-34.866286,-56.148033,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3566"
3567,"Ing Jose Serrato - Agaces","3567",-34.867889,-56.146707,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3567"
3568,"Ing Jose Serrato - Tunez","3568",-34.870644,-56.14443,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3568"
3569,"Ing Jose Serrato - Marcos De Avellaneda","3569",-34.872025,-56.143307,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3569"
3570,"Larravide - Marcos De Avellaneda","3570",-34.871267,-56.141137,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3570"
3571,"Larravide Y Tunez","3571",-34.870015,-56.142121,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3571"
3572,"Larravide - Agaces","3572",-34.867189,-56.144488,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3572"
3573,"Larravide - Tomas Claramunt","3573",-34.865458,-56.145904,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3573"
3575,"Larravide Y Sda 1","3575",-34.86252,-56.147848,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3575"
3577,"Av Costanera Arroyo Cerrito Y Giordano Bruno","3577",-34.858567,-56.14922,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3577"
3578,"Dr Jose Irureta Goyena Y Av Costanera Arroyo Cerrito","3578",-34.858588,-56.148896,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3578"
3579,"Dr Jose Irureta Goyena Y Cap Hipolito Mordeille","3579",-34.859861,-56.147988,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3579"
3580,"Dr Jose Irureta Goyena Y Av Jose Pedro Varela","3580",-34.861328,-56.147033,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3580"
3581,"Geronimo Piccioli Y Francisco Sainz Rosas","3581",-34.852784,-56.142033,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3581"
3582,"Geronimo Piccioli Y Pavon","3582",-34.853986,-56.140388,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3582"
3583,"Geronimo Piccioli Y Osvaldo Cruz","3583",-34.853706,-56.14055,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3583"
3584,"Geronimo Piccioli Y Virrey Elio","3584",-34.855533,-56.138013,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3584"
3585,"Geronimo Piccioli Y Manuel Calleros","3585",-34.856153,-56.137021,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3585"
3586,"Geronimo Piccioli - Marcos De Avellaneda","3586",-34.857186,-56.135389,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3586"
3587,"Geronimo Piccioli Y Av 8 De Octubre","3587",-34.85811,-56.133973,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3587"
3588,"Geronimo Piccioli Y Juan Jacobo Rousseau","3588",-34.857719,-56.134372,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3588"
3589,"Vicenza Y Manuel Calleros","3589",-34.855493,-56.135572,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3589"
3590,"Geronimo Piccioli Y Manuel Calleros","3590",-34.856343,-56.136545,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3590"
3591,"Geronimo Piccioli Y Julia Arevalo","3591",-34.855529,-56.137798,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3591"
3592,"Av Millan - Domingo Aramburu","3592",-34.8808,-56.18763,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3592"
3593,"Av Millan - Concepcion Arenal","3593",-34.878924,-56.187321,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3593"
3594,"Av Millan - Dr Evaristo Ciganda","3594",-34.875997,-56.187581,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3594"
3595,"Av Millan - Sitio Grande","3595",-34.874309,-56.188508,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3595"
3596,"Av Millan Y Grito De Asencio","3596",-34.871759,-56.189861,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3596"
3597,"Av Millan Y Pascual Ruiz Huidobro","3597",-34.86865,-56.191697,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3597"
3598,"Av Millan Y Ramon Estomba","3598",-34.867067,-56.192109,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3598"
3599,"Av Millan Y Dr Carlos Vaz Ferreira","3599",-34.864778,-56.192674,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3599"
3600,"Av Millan Y Cubo Del Norte","3600",-34.862632,-56.193238,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3600"
3601,"Av Millan Y Av 19 De Abril","3601",-34.860305,-56.19487,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3601"
3602,"Av Millan Y Av Luis Alberto De Herrera","3602",-34.858523,-56.195862,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3602"
3603,"Av Costanera Felipe Carape Y Jose Maria Platero","3603",-34.853942,-56.193797,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3603"
3604,"Av Costanera Felipe Carape Y Gral Jose R Usera","3604",-34.853054,-56.194469,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3604"
3605,"Av Costanera Felipe Carape - Gral Jose R Usera","3605",-34.852693,-56.194947,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3605"
3606,"Av Costanera Felipe Carape - Pascual Costa","3606",-34.854164,-56.193798,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3606"
3607,"Av Costanera Felipe Carape Y Reyes","3607",-34.855385,-56.191406,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3607"
3608,"Reyes Y Av Costanera Felipe Carape","3608",-34.854824,-56.190983,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3608"
3609,"Reyes - Igualdad","3609",-34.852574,-56.191425,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3609"
3610,"Atahona Y Reyes","3610",-34.852121,-56.191017,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3610"
3611,"Atahona - Vaimaca","3611",-34.851818,-56.189223,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3611"
3612,"Maximo Gomez Y Pantaleon Artigas","3612",-34.854122,-56.187005,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3612"
3614,"Maximo Gomez Y Gregorio Sanabria","3614",-34.854218,-56.185442,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3614"
3615,"Maximo Gomez - Vaimaca","3615",-34.853751,-56.187886,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3615"
3616,"Andres Spikerman - Bv Jose Batlle Y Ordoñez","3616",-34.850438,-56.185812,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3616"
3617,"Atahona - Vaimaca","3617",-34.851655,-56.188852,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3617"
3618,"Uruguayana - Hermanos Gil","3618",-34.871619,-56.20767,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3618"
3619,"Uruguayana - Convenio","3619",-34.872337,-56.206574,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3619"
3620,"Uruguayana - Psje Claudio Garcia","3620",-34.873817,-56.204066,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3620"
3621,"Uruguayana - Progreso","3621",-34.874798,-56.202117,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3621"
3622,"Carlos Princivalle Y Mendoza","3622",-34.879087,-56.199582,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3622"
3623,"Tapes - Av Agraciada","3623",-34.879635,-56.196191,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3623"
3624,"Dr Salvador Garcia Pintos Y Castillos","3624",-34.878111,-56.194316,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3624"
3625,"Vilardebo - Abayuba","3625",-34.877603,-56.192411,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3625"
3626,"Vilardebo Y Arroyo Grande","3626",-34.877003,-56.19037,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3626"
3627,"Vilardebo Y Av Millan","3627",-34.876329,-56.187695,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3627"
3628,"Vilardebo - Pando","3628",-34.877232,-56.183407,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3628"
3629,"Jose L Terra - Concepcion Arenal","3629",-34.881281,-56.1809,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3629"
3630,"Guadalupe - Av Gral Flores","3630",-34.87909,-56.180648,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3630"
3631,"Guadalupe - Pando","3631",-34.878213,-56.183417,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3631"
3632,"Vilardebo - Av Gral San Martin","3632",-34.876482,-56.185307,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3632"
3633,"Vilardebo - Enrique Garcia Peña","3633",-34.876385,-56.186028,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3633"
3634,"Vilardebo Y Av Millan","3634",-34.876314,-56.187017,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3634"
3635,"Vilardebo Y Arroyo Grande","3635",-34.876646,-56.189471,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3635"
3636,"Vilardebo - Abayuba","3636",-34.877337,-56.191709,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3636"
3638,"Dr Salvador Garcia Pintos Y Av Agraciada","3638",-34.879142,-56.195751,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3638"
3639,"Jujuy - Carlos Princivalle","3639",-34.877998,-56.197855,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3639"
3640,"Jujuy - Uruguayana","3640",-34.876747,-56.199244,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3640"
3641,"Uruguayana - Jose Nasazzi","3641",-34.874423,-56.202669,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3641"
3642,"Uruguayana - San Ramon","3642",-34.873453,-56.204581,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3642"
3643,"Uruguayana Y Hermanos Gil","3643",-34.871748,-56.20723,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3643"
3645,"Carlos Casaravilla - Dr Alberto Zubiria","3645",-34.848348,-56.197076,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3645"
3646,"Dr Alberto Zubiria - Pedro Trapani","3646",-34.846327,-56.195554,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3646"
3647,"Dr Alberto Zubiria - Haig","3647",-34.844692,-56.193913,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3647"
3648,"Dr Alberto Zubiria - Bv Jose Batlle Y Ordoñez","3648",-34.843881,-56.193098,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3648"
3650,"Dr Alberto Zubiria - Corneille","3650",-34.845196,-56.194515,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3650"
3651,"Dr Alberto Zubiria - Cayetano Silva","3651",-34.846741,-56.195947,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3651"
3652,"Dr Alberto Zubiria Y Av Millan","3652",-34.850129,-56.197816,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3652"
3653,"Av Burgues Y Gral Acha","3653",-34.854426,-56.182868,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3653"
3654,"Av Burgues - Ing Manuel Rodriguez Correa","3654",-34.855578,-56.183598,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3654"
3655,"Av Burgues - Roberto Koch","3655",-34.857524,-56.184494,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3655"
3656,"Av Burgues Y Dr Pablo Ehrlich","3656",-34.858646,-56.185002,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3656"
3657,"Av Burgues - Av Luis Alberto De Herrera","3657",-34.860596,-56.18595,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3657"
3658,"Av Burgues Y Dr Pablo Ehrlich","3658",-34.85894,-56.184972,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3658"
3659,"Av Burgues Y Gral Acha","3659",-34.854828,-56.183018,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3659"
3660,"Av Burgues Y Bv Jose Batlle Y Ordoñez","3660",-34.853549,-56.181914,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3660"
3663,"Av De Las Leyes Y Guatemala","3663",-34.891684,-56.188727,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3663"
3665,"Av De Las Leyes - Hocquart","3665",-34.891943,-56.186246,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3665"
3666,"Av De Las Leyes - Batovi","3666",-34.890108,-56.185338,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3666"
3667,"Yatay - Marcelino Sosa","3667",-34.88866,-56.186726,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3667"
3668,"Cuñapiru Y Av Gral Garibaldi","3668",-34.883713,-56.166752,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3668"
3669,"Dr Juan J De Amezaga Y Cufre","3669",-34.88419,-56.169646,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3669"
3670,"Dr Juan J De Amezaga Y Dr Joaquin Requena","3670",-34.884407,-56.171979,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3670"
3671,"Dr Juan J De Amezaga Y Defensa","3671",-34.885189,-56.174742,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3671"
3672,"Dr Juan J De Amezaga - Justicia","3672",-34.887162,-56.17894,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3672"
3673,"Arenal Grande - Vilardebo","3673",-34.879439,-56.176272,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3673"
3674,"Arenal Grande - Rivadavia","3674",-34.881113,-56.177173,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3674"
3675,"Arenal Grande - Concepcion Arenal","3675",-34.882145,-56.177752,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3675"
3676,"Arenal Grande - Blandengues","3676",-34.884694,-56.179199,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3676"
3677,"Porongos Y Vilardebo","3677",-34.879586,-56.177282,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3677"
3678,"Marcelino Sosa - Guadalupe","3678",-34.878623,-56.181794,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3678"
3679,"Marcelino Sosa - Domingo Aramburu","3679",-34.881984,-56.183443,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3679"
3680,"Dr Gustavo Gallinal - Dr Martin C Martinez","3680",-34.873372,-56.175357,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3680"
3681,"Dr Gustavo Gallinal - Juan Paullier","3681",-34.873241,-56.172647,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3681"
3682,"Dr Gustavo Gallinal Y Aureliano Rodriguez Larreta","3682",-34.873137,-56.170092,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3682"
3683,"Dr Gustavo Gallinal Y Bv Gral Artigas","3683",-34.873038,-56.167753,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3683"
3684,"Pedernal Y Aureliano Rodriguez Larreta","3684",-34.87489,-56.169255,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3684"
3685,"Pedernal Y Juan Paullier","3685",-34.87499,-56.171943,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3685"
3686,"Pedernal Y Pbro Lorenzo Fernandez","3686",-34.875121,-56.174308,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3686"
3687,"Pedernal - Guaviyu","3687",-34.875187,-56.176991,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3687"
3689,"Gral Fausto Aguilar Y Gral Felipe Fraga","3689",-34.883981,-56.19107,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3689"
3690,"Gral Fausto Aguilar Y Clemente Cesar","3690",-34.883128,-56.189239,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3690"
3691,"Blandengues - Av Gral San Martin","3691",-34.882107,-56.186583,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3691"
3692,"Domingo Aramburu Y Av Millan","3692",-34.88072,-56.187138,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3692"
3693,"Santa Fe - Zapican","3693",-34.881914,-56.191737,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3693"
3694,"Santa Fe - Av Agraciada","3694",-34.882995,-56.194111,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3694"
3695,"Porongos - Carlos Reyles","3695",-34.882907,-56.179204,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3695"
3697,"Dr Juan J De Amezaga - Inca","3697",-34.886865,-56.177715,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3697"
3698,"Dr Juan J De Amezaga Y Dr Martin C Martinez","3698",-34.885204,-56.174444,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3698"
3699,"Dr Juan J De Amezaga - Dr Joaquin Requena","3699",-34.884644,-56.172794,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3699"
3700,"Dr Juan J De Amezaga Y Cufre","3700",-34.884332,-56.170394,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3700"
3701,"Dr Juan J De Amezaga Y Democracia","3701",-34.886293,-56.176886,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3701"
3702,"Justicia Y Nueva Palmira","3702",-34.888814,-56.17919,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3702"
3703,"Justicia Y Gral Pagola","3703",-34.890592,-56.178997,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3703"
3704,"Justicia Y Lima","3704",-34.892459,-56.178825,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3704"
3705,"Justicia - Miguelete","3705",-34.894328,-56.178472,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3705"
3706,"Justicia Y Lima","3706",-34.89302,-56.178653,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3706"
3707,"Justicia Y Gral Pagola","3707",-34.891141,-56.178871,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3707"
3708,"Justicia Y Nueva Palmira","3708",-34.889328,-56.178993,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3708"
3709,"Justicia Y Dr Juan J De Amezaga","3709",-34.887442,-56.179265,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3709"
3710,"Av Burgues Y Santa Ana","3710",-34.850996,-56.179712,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3710"
3711,"Av Burgues - Guenoas","3711",-34.849394,-56.177792,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3711"
3712,"Av Burgues - Dr Jose Maria Silva","3712",-34.848183,-56.176295,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3712"
3713,"Av Burgues Y Cno Chimborazo","3713",-34.846843,-56.175172,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3713"
3714,"Av Burgues - Sorata","3714",-34.845662,-56.17451,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3714"
3715,"Rancagua - Lancaster","3715",-34.842916,-56.171972,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3715"
3716,"Av Burgues Y Cayambe","3716",-34.844948,-56.174338,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3716"
3717,"Av Burgues - Cno Chimborazo","3717",-34.846083,-56.175247,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3717"
3718,"Av Burgues Y Hum","3718",-34.847469,-56.176119,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3718"
3719,"Av Burgues - Guenoas","3719",-34.849191,-56.177645,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3719"
3720,"Av Burgues - Santa Ana","3720",-34.850566,-56.179325,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3720"
3722,"Av Joaquin Suarez Y Grito De Asencio","3722",-34.874612,-56.196685,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3722"
3723,"Av Joaquin Suarez - Dr Evaristo Ciganda","3723",-34.876375,-56.196684,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3723"
3724,"Av Agraciada Y Santa Fe","3724",-34.882978,-56.194531,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3724"
3725,"Av Agraciada - Gral Fausto Aguilar","3725",-34.884726,-56.193377,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3725"
3726,"Av Agraciada - Cnel Francisco Tajes","3726",-34.88686,-56.190945,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3726"
3727,"Av Agraciada - Av Gral San Martin","3727",-34.888662,-56.188446,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3727"
3728,"Av Agraciada Y Av Gral Rondeau","3728",-34.88425,-56.193565,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3728"
3729,"Av Agraciada - Entre Rios","3729",-34.882623,-56.194658,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3729"
3730,"Av Agraciada - Dr Alfredo Garcia Morales","3730",-34.879981,-56.195709,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3730"
3731,"Av Joaquin Suarez - Grito De Asencio","3731",-34.875066,-56.196473,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3731"
3732,"Av Joaquin Suarez Y Gral Enrique Martinez","3732",-34.873109,-56.196441,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3732"
3733,"Av Agraciada Y Cap Manuel Antonio Artigas","3733",-34.874944,-56.200168,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3733"
3734,"Av Agraciada Y Dr Evaristo Ciganda","3734",-34.876577,-56.197932,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3734"
3735,"Av Agraciada Y Dr Salvador Garcia Pintos","3735",-34.879083,-56.196191,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3735"
3736,"Av Agraciada - Gral Manuel Freire","3736",-34.887959,-56.189277,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3736"
3737,"Av Daniel Fernandez Crespo Y Madrid","3737",-34.89286,-56.184883,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3737"
3738,"Av Daniel Fernandez Crespo - Av De Las Leyes","3738",-34.891868,-56.185712,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3738"
3739,"Av Agraciada Y Gral Felipe Fraga","3739",-34.887312,-56.190083,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3739"
3741,"Av Joaquin Suarez - Dr Evaristo Ciganda","3741",-34.876697,-56.196536,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3741"
3742,"Av Agraciada - Dr Evaristo Ciganda","3742",-34.876835,-56.197449,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3742"
3743,"Av Agraciada Y Grito De Asencio","3743",-34.875831,-56.198766,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3743"
3745,"Av Agraciada Y Bv Gral Artigas","3745",-34.872655,-56.201788,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3745"
3746,"Av Agraciada Y Gral Cesar Diaz","3746",-34.889017,-56.188294,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3746"
3747,"Malinas - Albania","3747",-34.838245,-56.129269,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3747"
3748,"Locarno Y Av Acropolis","3748",-34.837133,-56.130829,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3748"
3749,"Locarno - David Chiossoni","3749",-34.836391,-56.13313,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3749"
3750,"Locarno - Bergamo","3750",-34.835363,-56.136358,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3750"
3751,"Dr Luis Ponce De Leon - Bv Aparicio Saravia","3751",-34.832449,-56.13738,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3751"
3752,"Locarno Y Jose Pedro Pintos","3752",-34.83625,-56.133846,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3752"
3753,"Locarno Y Av Acropolis","3753",-34.836916,-56.131692,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3753"
3754,"Locarno Y Alsacia","3754",-34.837822,-56.12996,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3754"
3755,"Malinas Y Jaen","3755",-34.838846,-56.126538,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3755"
3756,"Novara Y Lutecia","3756",-34.836755,-56.126865,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3756"
3758,"Novara Y Av Acropolis","3758",-34.835606,-56.129471,0,"https://m.montevideo.gub.uy/comoir/parada?numero=3758"
